Psv9496,Psvqblfovrmkpgtuqcykaqtfilcwnr,Fqczqnlshdxgxptfqntxi,,,xotuwemogf,FGEWHUXGOVWFFLR,YNNVY,St. Paul,MI,United States of America,1-308-338-7519,286893,3,1,S,74,792,O,Kindred Healthcare,3,3435022
ODJ9497,ODJJLCHLESVHUKVKRCUVC,Fjkqdehhyecbfjolf,G,M,EECZFSWXTLCMRCCXZDEYXZKLCFITLNQPTY,XFWSJJDDVSJQYAFWCSGTHTXSGHXCFCVFXONFCTVJYELGNAB,Wgkwqaxh,Richmond,OH,United States of America,1-741-219-6035,288389,2,,M,34,699,O,Buildings Materials Corp.,9,156473
GIO9498,GIOWUOZUZOAWRYHE,Boruvwogralvzujhm,d,,Ywckijppzilxrewmocgnyxwatwdvztwqazxcvblqbwxtmhhbsxmhxnefnthzvlzlfu,QIMUPZEJXCJJLIZEUKSSXDCRVJZXQPSNSBHNJ,Vofudytah,Grand Rapids,NY,United States of America,1-739-791-3178,213958,5,0,S,95,,R,Mueller Water Products,9,484180
Syt9499,Sytkboioxgvavywcag,ABVFXVEHDLRXTYQ,,F,lfberiectxbowjnwzrohugjucfhnwhwtonhcxwtikg,Wiwmbgwufcgjaurlevccrhqauifofonwvompxyxtedhhtvhraisbhqsykyjdde,Oyhcglbo,Raleigh,VT,United States of America,1-138-297-2263,36584,0,4,W,,722,R,Icahn Enterprises,5,3122213
Xtu9500,Xtunrszypketlsrmfemffczef,PNGARPSQF,j,F,SIOXPYRGBXCBFPZIUWCQQORMJOHTQWAGEAXLUCJJO,Chttgystgxrwheofkewiwrccdcweodakjkstmjescxpzotwremvtfjwe,Mycdwr,Iqaluit,WI,United States of America,1-407-422-0343,433090,1,4,U,76,435,O,A. Schulman,0,
Lkg9501,Lkgcnm,Bwynsjpiqwnrrygdvwfk,U,F,wtzjomvzpewpupbpvjgynhuxnxkelzazaclsbpdcejejkxgwaenrkrutuzk,Ivftvzwhyobvqqtzrqntwcbkbbfktqnmkuaeasnxiscgohhjlzwnqrilwltlgizkfppdvi,Knnxrinui,Naperville,TN,United States of America,1-213-805-8297,480247,1,5,W,73,816,R,Allegheny Energy,5,3449474
wgw9502,wgwtntknbftkvzrhqumibzmqxvhqpg,JCNOLPDAANBE,f,,Kkihbu,trfsawnznjpeqncwyxg,BRCYWIHVZO,Columbus,Ontario,United States of America,1-293-053-3055,311882,0,5,U,82,693,O,Cintas,,2102334
Scx9503,Scxmfojarprupa,egunlngewxmbnccnhjeuloi,R,m,Cqrmgiuyvcvsdxmxgjxklguvpfydrdhkmxkcbfhat,Spfqrlyookxqapklzuxufwrnkhservxjveskbul,Dgblofbac,Richmond,MD,United States of America,1-372-926-4609,195215,5,2,M,45,723,O,Public Storage,9,3280769
xcc9504,xccxwbzhowjgznvhjkiqmqzknhd,MOPZPKINEBFZILDIBXZFMDNUQZKKGH,N,,YTCMCWHRHLXFWNIPGSEJWHPTTNAHLJHMWYMSFWRGVFJYXNMRAWQQACC,Pvxcxcdzxyxtysmdtccwyrsasltqvnvsgkkqcclzrjmwyhchfqdeddqopbgkohyfibcj,Pxltw,Bismarck,WV,United States of America,1-306-312-4894,377759,0,3,M,21,597,O,Watson Wyatt Worldwide,2,
kpm9505,kpmyiffepmio,rbtugfjvexhogfkgrxowjmfc,d,,Sgrwhetuqefhicwsbpxslawoghnmetqfxssktivixiepwcosfbpnybmygspm,Tjqkdudlhksu,wvezgjmcohf,Warren,ME,United States of America,1-775-115-5430,444654,1,,U,82,747,O,,9,2576901
BKE9506,BKEDWOJCUHJKGEIFAVXWXFTCJQZECF,rjswvwansmgiinzb,,,rcwkqeazogxxvwzrbhygzerqtclyidhrjdp,AUVEXGUVBQWSGHENATLKLJEBYMVIUZBHMQLYWQCBPYTRGBXRODOXLDIWFKVPXJZJQSVDIZYW,EORSP,Jackson,GA,United States of America,1-593-713-6307,20521,2,0,D,7,391,O,Constellation Energy,6,3502928
Ayt9507,Aytorpalghgcqgrzlcci,Swfvoswmtv,,,kgvqnpkkpoihwacshftkuawedhrcrwddelnuica,onmfce,Pnaibukwjx,Phoenix,CT,,,136656,4,4,M,38,584,O,United Technologies,1,
Qhc9508,Qhcjbnibxwviegnmjjkedzfnhwbbb,Kduhxyidhpsslqdbkuinishahbz,p,M,FELBQVWJKZEIRXVNGMWBPPQRJ,Pmvetvzowtlnjehkrtmilhiiqydgqlqmvupfesufyc,Jwetxmtjfxu,Paterson,TX,United States of America,1-695-441-1442,434474,3,3,U,59,391,U,Reynolds American,0,713120
Eyf9509,Eyfohiuxcoozmxcslavpico,vyywbazlxp,T,m,exgprlepalpyfakithh,Szzgpannzjajmtxzemhxwtsvlswwbydxoivfcuhllw,ESFZUZ,New Haven,WV,United States of America,1-376-518-0976,7450,,0,M,99,797,R,Computer Sciences,10,67828
btq9510,btqcolqalyvct,Jhsyjrojeliemyyryled,d,,Bpvcfipdcolgdrudgvbxbovbydrwhvabzlxrlwlcuctdstezdemajbmubmv,Mqrkfqlralnyexhztkufhbgpdzlgnsggodgwcfeveefwaoatxlubwuskhhnq,jwugjkyaqdop,Elizabeth,SC,United States of America,1-394-033-1715,336413,5,1,S,48,588,O,OM Group,0,1044199
Udy9511,Udycelke,graeyjzmnehtocnoda,,m,Hktymsvtwhgjaujjvealqlmcipkixsvbfqitjnylcwydaknrxocuxamaociup,UMHMKJIWUGJFRCHYNWOPTPQDUXWKZIBZSKXGOVSYIYGGQUSHJNSWAGINIVGMWSMRRJI,PUOQHA,Overland Park,PA,United States of America,1-036-501-5452,115331,5,3,M,9,627,O,Perot Systems,5,2450172
XSS9512,XSSAXNXFDOOPSMVCLMENSKPIUS,Vddsnjalxbv,L,,JMDMEJXCVVRGKDSWWQQQZDNU,XNVTJOLZMHVSMAILRKXTXXEOLOWZMTFWOFRHSXGHOJNH,jcvmarlcly,Fullerton,WA,United States of America,1-544-882-9655,343939,4,3,D,46,771,O,Energy Transfer Equity,10,111571
SCX9513,SCXLWIUWLOXDQDYQPAAH,Rahhlcgufnmugcbaca,E,m,OSUIPJAMGUOLNCNLHOSFDF,Puovcribyssecroruuubracbrqgrkjadivdvkobxerqprgivc,Vjoyvd,Anchorage,AZ,United States of America,1-162-662-4252,294758,2,5,D,51,519,O,New Jersey Resources,8,1473285
Pwy9514,Pwymuaf,Hrcpggdnlrkdfqrgtwnrihkdelqt,P,,NPXEJYWQCPDZLLZPEZEIFAVKANEGPDZTRSZOCMQEY,Ztuodvfayjsmjdtdapmfqfsukcgzrjpknrojpvyscuynvsbdvroxmihscqofffgwtlzikqsr,XIHUVUHXZ,Columbia,DE,United States of America,1-482-008-2988,420820,5,1,U,77,351,,Burlington Northern Santa Fe,0,1763265
yce9515,yceyvppbehjnodndbsnzda,Psuzqehfevhxlhfilrkcg,,f,Pcmsgmiacpppzlquayxsepcodwfhtxttpr,mrqgmkdqlcnzuecvncxzbpyijcghglbkezge,aszgyiuacq,Memphis,MT,United States of America,1-641-614-4165,,0,2,W,93,519,O,Andersons,9,2590140
Kiy9516,Kiyahzr,PXYEXXEENWOHUANR,,,SDFVVOZJQDCKCYHDXNNSXEVLIGLUNAQEPMITVPAUQJJW,Niumtfr,Ywwatikt,El Monte,HI,United States of America,1-394-241-2808,114636,1,,D,54,308,O,Forest Laboratories,7,2830890
fau9517,fauaxwqcsaezzaclbjnmrpy,Kxvvmhwjuctalcgm,,f,DWGAKUKVAMVKHQLRFPTENWIB,Htlsgwtgeuriwzcsd,Xlnkqcsdb,Pomona,NV,Canada,1-273-121-4926,177716,2,1,U,,757,O,Staples,6,1473229
Cak9518,Cakfxmahfutxobwlmdtnco,FDFUWVLTXUMBFRPEXU,h,f,UUQKMMOGTNSSCUVQKISDGHKOJJVGVSGAYPSDPQYHITRFXFEMVDI,tghlvzrlytlmttwqcqfdmucsbjpdytgqrqlaeldkfoosbprpdnrdvst,Duaxmmxe,Boston,DC,Canada,1-905-452-9414,197479,3,4,U,51,725,O,Waste Management,6,1713820
WOI9519,WOIBVIRGNI,UDSBQN,,,gbjygzsudqgepamlalgrimfhpdqoeebeqywunrafdamuswrys,Wjtowgrjtldrznpwomu,Sezwvnbs,Pittsburgh,Alberta,United States of America,1-989-371-3149,219143,4,4,M,1,844,R,,0,3557413
Flg9520,Flgzboogxvvsgecziocbfnoqbvvls,Imkknfqooyllziraq,e,,Qtyrdtfibdfzydechmqunovbwbpfvznn,VNAZOTOMKGEFSCRYKMUTINRKPXAONHCFXCJG,Pnusdh,Santa Rosa,ID,United States of America,1-993-885-9527,338480,4,2,D,68,787,R,Entergy,0,3315382
Hbr9521,Hbrraubcextbxpk,Lsdxohossqtarsksnjxjheqh,V,,eylagojbtjclfpcmidqnfgknbzbggvyduqtxubncklvrcwq,KDCQPAQZKSFAVGNJVNYXFHATLLODWZKXJADFZLIKEHOPJVHGCEITVJSLVGLAFQPXBPFELXYXXQR,Dkponakif,Anchorage,Quebec,United States of America,1-553-253-2612,53545,4,5,,75,740,O,XTO Energy,1,991552
XDG9522,XDGFADCCVWGYOJHIZL,QTIPLXMVMS,,,DDIJAMVKFUK,lmadgpwggyfw,Xxryb,Fayetteville,WI,United States of America,1-215-413-6363,102688,1,1,U,61,601,R,H&R Block,5,1132095
kkt9523,kktmdmkfsuwtqeq,Kwiemlicx,T,,Fexnprcjrmdkkoulxbwjagvbfulfsuegahujakoojowyxhpsilpoakhnbfqo,RXXPJJMFUKTNISULVQNRKEKTWLQRSITCNDOOMA,Xbyvh,Jacksonville,Manitoba,United States of America,1-845-154-9153,484439,2,4,D,,685,O,Olin,8,1503092
dvr9524,dvrmstrwafrpiu,LPFTYVJXSKKTSBDORIKHCZHI,,F,Qnqthqwq,,XVFXZX,Jacksonville,SD,Canada,1-781-987-8972,373412,0,2,D,52,725,O,Brunswick,4,3272166
Lcn9525,Lcnqarirdnwgyrrpkwjsarvk,DQDXQRQDHGPOKABZ,,m,Waitogrcivfgmmfprkuvcjhbvrrnyicijbvizibgit,Dxkmshenhkuxhtngtdbarxmmmeraeyvljkwxnixe,thrsonqvfapf,Chesapeake,NJ,United States of America,1-560-532-0833,438674,3,2,M,60,759,O,CC Media Holdings,2,1810930
whn9526,whnxguc,Pjfpeempxknncgwkfxff,Q,f,NHNPAPFRJDFPQZDIOUFXBCXMJLCVZMXFULZAUSZKELSDOIWBCPOENFKEH,izsnbdvvwdbatisungpgzawmhuycxsks,VTOSSEELNGV,Fort Worth,Saskatchewan,United States of America,1-982-881-0154,207133,4,1,D,26,433,O,BMC Software,3,721498
Ybh9527,Ybhmdfxjjhdgccgdi,Qqpknsnzxqpxjol,M,,atmsevmx,LKRRWDKLKHXVGFKYFDSDGVBUVDNICWFAMHQJGOGFWQODEJTEFLKMEMJPWELHXAFPKLGXDMMTGQE,xqipnwp,Irvine,IA,Canada,1-407-512-5719,278778,0,4,U,16,369,O,Rowan Cos.,4,2814573
Qmy9528,Qmyowvbmdmqqlz,Evrncaxxrrlccewfntssjkf,w,m,KYMJIUMVPZIKYKA,Okrwzoairrnczkqnipmghyblvkaulgcdczdgnuxwkhpekuxb,OYCGIIJBYMU,Allentown,FL,United States of America,1-914-367-1741,157989,4,4,S,65,510,O,W.R. Grace,3,2108915
Ujk9529,Ujksufyronqmks,onmoobpphropposcehqbcokaspkhau,D,,,YAJGGZBLWYVWJJFRXRANAOHSXEKDDISDOVAFXRHESTHB,MTCNU,Lakewood,HI,United States of America,1-740-453-4690,148832,4,5,S,39,660,R,Cardinal Health,3,3439434
Lcu9530,Lcuexffvjrtqobscjunozw,SHEBMNMLZUQDVNJUATFYIRHOGUSAO,i,F,Smayydcjhiulwsqvvltzrwqfjpxhzijupdzuaagesydjbqolvimchc,ewptkgmpifdxni,Yrxvz,Allentown,NJ,Canada,1-623-300-6425,240358,1,4,U,29,640,U,Old Republic International,4,252999
Lnq9531,Lnqctxswxcdcro,STFUBOYXFMVYXMGACEWPCLOGSVDU,,,WHZNLHMNNSHBWWYOUPNTVTLFWNFLXGYHY,Waixwsvuvbfdulfvplyugnvsfhruspvyalsuoftwkmsjdzdcwuvtizksbbeeyuwrltthtwsva,Bpkjoosn,Escondido,VT,United States of America,1-833-301-8303,114774,1,3,U,14,531,R,Foot Locker,3,166120
Syj9532,Syjwz,xkvqnjdcdm,,,TJUIHKQYISDWOCAOZSKXGUUDMAPFUIIILOBAJBXHHIRKXQTOKTUKSGIBIMUOZILRNXZ,Mmartslqdr,Jlxrqihpiocz,Savannah,NY,United States of America,1-623-880-5407,479458,5,5,D,28,690,O,Stanley Works,2,1963169
las9533,lasyghlvsjsnuvuxr,Gfsecwmkdbcyaqafnolkrmdaqobc,,m,IVYICJCENUWXCKZMBQSDHYJLRKVBYOU,,gstgjolgxnr,Rochester,SD,United States of America,1-571-629-3781,165085,1,4,S,10,613,O,Pep Boys,8,3306961
WGM9534,WGMUKCCRBY,ioplsn,c,M,jraporeutynrrlmbbfajkfvdy,yqnhwhcsddervchxxxszklyxuncimamfc,Unhwb,Henderson,Newfoundland,United States of America,1-108-758-1356,,0,3,W,55,610,O,Cognizant Technology Solutions,8,774888
pcw9535,pcwjtkrxshiomsizqcjrkc,lvxwdigrh,,,JNMAQFUAWOASVOQKVFIRDAXMGHTDZXXFPZUDQBBDGTDOYFBQADLWDBMVEOBCI,Bpurirnjhezqumhhqzlayfzdefowtarxmoovdrnqrard,Gsuyxassa,Windsor,NM,United States of America,1-843-168-2446,15031,3,0,M,77,598,O,Dean Foods,6,2006421
Hfq9536,Hfqxsbyqrywgyh,Vonhiaasd,y,F,Srnxitreylnkhayythbazxddwmxrbwrybuugktjaplphaqbdjxqlrqnusznxaj,FLNTCLHGMXXBBLUJQZJJTLJIAWGISXCGXOZEHUHBNCRMNEXLYAQOAYGRUNUGKRBNN,Mkidmm,Corpus Christi,VA,United States of America,1-360-653-8595,3124,5,5,M,41,531,O,McDonald's,9,2523553
Hix9537,Hixhdvsvsdwnohiuaagyjmpmho,FKBTPSIEALMATWBEKEEGM,b,,Smbbdltfjostkpytkykabxfu,Unravunbsoqyoisvqsaeqgycnccmudubgposlhvtihwfgkitkpnqahhdobilcgfmeaiaslgoxeaxcbru,wtqkkpvi,Virginia Beach,Prince Edward Island,United States of America,1-796-626-0062,428891,,5,U,74,673,O,Microsoft,0,3271342
CSE9538,CSEACXXVU,anttcutvmjpivnunhdadbur,i,,GIWCMUFHOIYGVVPTGPZVZLSAJDBUZGXNCJPEXIFLL,Mqadoxgzmguqsfrpmvsqpenhzndnzortcrdsylkvbcimixqtpuyubvdghniutmky,FQBFOQI,Bellevue,IN,United States of America,1-101-816-4142,255697,4,0,S,40,369,,Ferrellgas Partners,10,2547937
Bpl9539,Bpltljhfabqq,Fwiby,w,m,idpufvonioqxzcakheannlxptivhdnfoxhyulihl,OYWAFWNTYLEOLSRGDFBYMJGCFMOXTORGTNJWSMYYU,Fcgjulorpcmx,Provo,OK,United States of America,1-678-039-3665,359642,0,4,M,7,350,O,Dell,10,2050507
QTO9540,QTOHDGYYHXFPNTPYPHTNXDWU,Alvbnxwudftli,,F,xblshhqucrzzqvuzdjocqazkmapwrgoekhucfkbvqgovifsgdsamvubchdvdzfdrfa,YEJQBBIHJKHUMTEPN,Yxheyqzr,Oklahoma City,ME,United States of America,1-364-201-2596,297738,5,5,M,58,825,R,Simon Property Group,6,537965
HDF9541,HDFUADOUEZASAVOD,voqbfcnoidjelckpr,P,,COHDBOBBNDSVNIJMEYNHSOROLDJJRKAEKTGOICYHSLWRGSMZUUKKNZKPTAEZFXOCSCYDUXTKY,eknhzgvhhlvdfogxtvhqo,Xysxk,Rapid City,British Columbia,United States of America,1-665-961-7967,,4,2,S,61,622,R,Pactiv,10,1890962
YWM9542,YWMDQMFIHNFPONJHTHZTSZHEB,Ebfzhwvfrhzdkdsivcighiqrktqcs,N,M,KULWLIOKJDFOPBTGYHESFKCWDDHNPKBWJRMVKTZEBJSBAZGFUSNRQMLFWFLNIRXUGNITU,Fprqbymzbwekejnxysouspdpgmkfrrfqvbleddlrumelmoctgwagscauyrbsamiqqf,,Huntsville,British Columbia,United States of America,1-441-739-2755,54311,3,2,,84,842,R,Liberty Global,7,2743742
Faw9543,Fawwt,Dzlfrbilai,,f,ailqdqukludmajymvbvonbskjqfwhkxyeosbzvbfdcchzpdhilchjbaevnsbchfkwxb,BPAXBSVVVEXTYNSBKATKNEKMZYUTOHXCSULFYHMMEETLKUKMIFALDQPKVGRLMVTUBHZFH,sjqwqetqqa,Tallahassee,MN,Canada,1-141-542-6570,409026,3,4,S,39,638,O,Seaboard,5,3414260
YEL9544,YELLXNKHPZDSKMEKUSHSMSNI,Yalaouhtiwajvxetvg,I,f,Gqvucpccmwfovcxxbxarmgvryujvqtroyebhxwgwssepuaebn,hzzmxlyyefgnljvoqafghxbvlcomgy,duikdby,Fairbanks,MO,United States of America,1-001-648-8073,213527,2,4,U,51,399,O,NYSE Euronext,2,2081460
Dpa9545,Dpapmrddvdgrehutxg,XHJDYEDWETCHREGLOIN,,,Jsmdsuudmeegjqjfjaytzgxzzdbynuzq,YEKLANUSTIE,DCFIFWWNMGO,Ann Arbor,WY,United States of America,1-987-622-5771,3742,1,3,M,40,486,O,VWR Funding,3,1285744
Zql9546,Zqlsmptvwelgltbikostmk,oqtufykgequerqxkxatygryzlrd,,,AALZEUCJYJZZWXHDDBBT,Dsqhyqgmsnhuwxsildzggtdihhhwnafrknyvbqwmajrefmmvhsefbnmevgzuh,Glgmnybgrulf,Corpus Christi,TX,United States of America,1-002-753-8064,345341,4,4,S,84,,O,Hormel Foods,0,
wtn9547,wtnccjrw,siksxtwcuayrnjmkb,,,dcjnjmelhtlcovebrdhdkragmxwwcttfhxxjwkqnihdmalvjabnsrnlcnutegwrjqnwmdyiytp,VUZOHMZGJWVIGSQL,Uiwrcyeqqib,Great Falls,Quebec,United States of America,1-994-644-6144,245486,5,4,D,57,720,R,Packaging Corp. of America,3,3548174
uar9548,uarjiufutstqhryzr,AGBVHHHJCHHA,,,Jeyvukiuxngummucacnsomvgxnxcrdkotbtvbfmfz,lvafunezccngjsudksascwrrvnbovb,Edgqdw,Fairbanks,FL,United States of America,1-264-803-8163,286642,3,1,M,15,524,O,Tiffany & Co,,3823666
PLA9549,PLATLKTXOBBQJSKEJNDEJHJABIIJ,Fisprwdtzgmqwcpemcjhisejlzvvg,w,f,Amqnnutnlzqxlsirb,Tpufidvwqltoeuzvbicbyhidqqvblkvlfycfgntbsnrcpqeygwmgbpnpsooxpbcbzeebbhb,Ekgomzwbbbv,Regina,KS,United States of America,1-481-361-0304,173856,1,3,U,98,419,O,Sempra Energy,4,822813
YTY9550,YTYIHJGSSBPKTPIHM,fwrgtrk,Z,,Azphnyytyjxuwzpqymvgyogdwbkhqpulgouwaxenpalqvcbgzoj,YROKQIRFCRFDFYIOXJNFXLSDHLKUVTS,Lmtzmnr,Montpelier,ME,Canada,1-523-555-9650,76123,1,4,M,24,532,O,Zale,0,913686
RDQ9551,RDQJXOAKQSGPYWLWSKZZCK,XLVMFIPKCWXVGRG,,,AVGCYZLHJEHLLJAFCWGKWVVTOXHZVXDMJPWNZTASRBIHYVZVALZVQRPWOALIR,Qtgflwyxnyvuvrgglihwqaefjjmnmrqxqmwqqpreobjsaxt,Nhrnphrvmn,Chattanooga,NV,United States of America,1-185-052-2108,348221,4,2,D,8,478,R,Family Dollar Stores,3,2616612
XEX9552,XEXKKV,BLXUVAHPITCR,Y,,ssmestatbdzqgb,Osyqgcpyblitleqmbhnpldshrvcpwcvuldkdotlmcfgxsvfboeppvy,Okqhmytw,St. Paul,NH,United States of America,1-876-758-7615,351887,4,0,S,73,687,O,Donaldson,9,2580162
Krn9553,Krnxpfybzfovnshrbodnibukgsm,FSIGAQOPACWIWOOFMSQUJZK,E,,Sadhppqprgltkdvvfaeqidyauchvlpnuxdctmuvllkqmnidjsrqbrhewyy,Eoknaweigvurnupsxckooddgddopidfwgphidlfueuqunbqvqcyfvbnalarw,EWWHK,St. Johns,MS,Canada,1-728-079-7194,63951,2,0,S,60,652,U,FM Global,4,952324
Cwk9554,Cwkhrcinxxhrffdyqnqadfcprbz,RNBHICHPBVLOOBLIPXECXXEWQ,,m,Ipvvvddgjyueppgsamxfgdkghrkqewcclcnmmhhwtctzaoluywjtfrlnsphghg,gqawwtprdisfiehybjtduuoculorrdtfolwtrimurubvpjejgaosxbg,UJBECSNQLFTR,Hay River,GA,United States of America,1-278-223-0919,474609,2,0,D,11,657,U,Securian Financial Group,10,1307047
ysk9555,yskqmelfwnthxwchsoxz,Tkuvsrawgwmzg,C,M,qalgk,ACOZEVNBJXIGQPOSQRSEKMWBXNNJOGEDNBPMIVIEWR,Fnrbwqcsnc,Calgary,NY,United States of America,1-741-822-8317,,,0,M,62,486,O,KAR Holdings,7,1543743
Ins9556,Insrntljfbpdglievoif,wdkollevqc,w,M,Eihoxytg,dkkvemvlddyucbatbixseuqpnwqafzqrgotxfewckkptnrspevylerzwxvw,qvcpwekp,Kansas City,OH,Canada,1-538-388-5268,180193,1,4,S,86,623,O,Oceaneering International,8,601154
Zwh9557,Zwhtaboothioxskylhh,Fswiuslikqupfkyvbqimfdktbwlc,b,M,Kudyyclfljhluby,imuqkvbfmjfugvirfucmlpahqxvmuuqxrmsaxpaxc,CFJQKUAX,Overland Park,IA,Canada,1-860-298-6605,466100,1,2,M,2,412,O,Forest Laboratories,,255089
TLT9558,TLTEKJRWLRIZJYZDCUQ,PCXJOCXUJKTAOYLLQVLPKRASITN,,f,Dlhwixvhhvpfdqhgnqjjisazkbcgcphquijinnumnjclgudzpvcewybyaib,Tvcenrgskrpkysmbbzhkaxzcyjqrcwqbtnzgjnprhckprsefeflwkffnjroewpxsumqmihijneesgltq,feagoipjape,Cleveland,CA,United States of America,1-584-870-7045,479075,1,5,S,,844,O,Toro,9,1692570
RXD9559,RXDPXCFXDMYSPMFXMWC,Wjwpuuqdk,,,ZFGVPHWJHLFJJGTTRFDJFJO,Jpmotsnqvxcggksmyxbwbdzikxytwbxhvlzejyzuxnentmvbujlaxmdbgnxhmsucvkkdf,Xhedhdg,St. Catharines,TX,United States of America,1-922-290-1553,32827,2,3,M,33,586,O,PC Connection,0,281870
Nlk9560,Nlkdtozlyizxylkrzljikxxamihet,ZAUTYUMIGAXADYAMWXJDZKX,,m,IDLMHHI,SXZGZGFVCGZBSZWBHQZPRVOIFFGWTBVAKKGCOKXMKFCUVNJRDHPGHDF,Cejyoqer,Sherbrooke,WY,,,303348,4,4,M,15,464,R,Wells Fargo,3,3593324
Zbx9561,Zbxcnhkxqnknn,xirlkwrmoncobtrbzq,r,F,,Lnxmqnwdozimvvxgmozttbzito,zinnoh,Spokane,AZ,Canada,1-547-138-4390,421052,5,2,M,71,424,U,Tech Data,7,1179562
Feq9562,Feqphazasnxpegr,QFILRNGWV,,m,qxaedynevvxmwdsdtfgmbxhegopctykk,PQETFQPWHALFRKNJ,tcgyheqojgd,Grand Prairie,OR,,1-245-923-8288,,5,,U,36,528,R,Goldman Sachs Group,2,833293
jrp9563,jrpgaaxufxsqwj,sllro,,,Eixshyjdpcqaswzlcaopgttjbqujozgsucabuthbd,yfkeyxklswohrwwizsgontknrulldhcfnvzznaeepqzeooonpvcfb,Czjce,Shreveport,NC,Canada,1-662-954-0862,447136,0,,M,68,308,O,JetBlue Airways,2,559458
VCQ9564,VCQTAVNYBVVWHBUGMIYBUIV,pnpymkhbelwtknlfzaotstgv,,F,Ppxvcerbrdxytigaojosotcwvwjldwfc,Lgprkopvjsjqzmdlwcevmekx,Uqmrmj,Mesquite,MO,United States of America,1-103-293-3560,378352,1,0,U,2,413,O,,,2490128
vsb9565,vsbcnpbureqnfj,nwohdjtmmy,,F,QBODMYFUXCTUOIMGQRPZYQGHFIL,ktndwgslfxxulxtqvrnwqkkcamguqfgvdgryhlqbfhgmgkffbvdovzkzfjv,Gbdyfva,Baltimore,CT,United States of America,1-435-883-4963,99482,3,3,M,36,590,O,LifePoint Hospitals,4,3286201
Bog9566,Bogrmkuphptkotukiorcshx,zpjxj,Y,,MLBIFJWLGEZKALJOFWQJWKBODOTIKMCDXJOGPHYNMP,Krjrnbrtgnhsvnlbltssrcdwsqsconfzyqxespseyiympqgutycdnvkryqh,Nfcptvqgv,Tempe,DC,United States of America,1-414-232-5178,202184,3,1,M,34,356,O,PepsiAmericas,0,
oox9567,ooxbvhsrwqjsxhrxai,qnnwnbmbd,,,Usmpwkp,ceoepcaxnmjxdahrjvkgyfxlaqjuzpgevipzmgtieoiqnxzoenm,Qkwsq,Los Angeles,VA,United States of America,1-145-568-1188,226522,3,0,U,90,646,O,Nalco Holding,1,1327387
Quw9568,Quweqbhvmenjbayscdppdismcmoix,WJVPGYAMVFXRWZTPIRSYJPK,,,wuamjuooutfsbtoppoelyzhcrvupkvloghiebdwupygecmpwknpxmqcmn,FBQBEWQTT,UUDFRWA,Winston-Salem,New Brunswick,United States of America,,119285,4,1,U,96,443,O,Retail Ventures,7,2496893
jsc9569,jscpwqrjnkuiiedorcnee,Gfwfaqaoxpoir,X,,JSCPQMYYDGAFNAXZUUAQISROJEIIYNQZKUXMJQRSHUIVLEUAKZYHKECYVDRBFN,lvkqntmjlyanplilynwjywtxxvlevniaolrgrofqfespokxqqpcqqkvejajucbwacxecvn,Spvlyvcwa,Pembroke Pines,WA,Canada,1-099-959-1170,384384,,,D,46,660,O,CC Media Holdings,7,3141170
Gag9570,Gagbqsb,Ngmwagpnhvvdeynr,,,MKTCYBITZCKIAFRNQXFMSBFVDSNPJKCOQMNIWBPGULPVYUFOFBKERGWHLUHBRTZZAYHEBOGDVZYG,SOXPUBMFISHSTZJJALJ,krjug,Mobile,NH,United States of America,1-849-432-3416,26242,5,3,M,81,448,R,RPM International,,159285
Zei9571,Zeiiqkrbikekygxkr,Uqmupybnkvapjprlvorammlxiwrr,,f,Nwwadpmkadtcpxirxajijjlhwzmirxjwfsthhbmwexalysjxla,Gszbxwdpborelxfkhnqkfhnptcvdxvkdzqqehrkpkwralibratdmfngafledht,HSHVSO,Austin,IL,United States of America,1-663-555-7586,,0,2,U,37,330,U,International Paper,1,3794937
lwi9572,lwicblwi,Sjpcnhrtjxwjsfmrkxpb,j,,pcdhbrxksnodfctpjkcggcwgqpazbbzpzduabhdywvyyvua,Hyercsvndsevudixowyvkbbouhszxqgxtzqisihszdduosqmgwpnmavqampbkvatdmggywvhgfkul,Gucwydsm,Independence,SD,United States of America,1-522-737-2862,467896,5,0,U,35,566,O,Boyd Gaming,5,2787169
JQN9573,JQNXPGMHLLPPZCAPAJXBNJD,pgpwpppyjgjhiopcinitdonkua,e,M,Nivbrjzgqyqcbcgwvtlgcvdjoafhhfthlswspowpmtx,Vnxditodpmhjwxfuqaxepwsuihizktcprsaavgjcbtcwwrzpncrezmlqmyserptyfuxtggykmzqow,Bmllxpjz,Chula Vista,TX,United States of America,1-139-061-7035,292846,2,5,D,51,510,O,Rowan Cos.,0,3243634
XJD9574,XJDXMCMQGVZHEFHCYDTFRUKARYG,Pwojpvoekmzsskr,,F,Zavmbrnxxcdkbmitavocswkebt,Guwuoxzhirgxcbffptqdrltzrqqbsnujgjvikkfljljeuulbrpydxscapgicztgiqwixtiyvhetct,xqmoug,Washington,AL,United States of America,1-140-936-8711,94349,3,1,M,72,407,O,Vornado Realty Trust,3,
Pkb9575,Pkbebqoucfxypflvhjqezmcfnyhm,Fulsjb,L,,Xrchxbzuizzh,IHZTFKLCYBMNWMGWYXWLLBEDVEPKRCCIWDTIONSNSP,,San Diego,NJ,United States of America,1-288-512-4531,117874,3,3,M,23,644,R,Precision Castparts,2,570578
